n_residues,rg,bond_mean,bond_std,bond_max_dev,angle_mean,angle_std,clash_rate,end_to_end,mode,sample_idx
256,17.375755310058594,3.8213067054748535,0.18708033859729767,0.6309187412261963,105.52081298828125,16.87436866760254,0.0,31.159557342529297,compile_fp32,49
256,17.08378028869629,3.8133881092071533,0.1866503357887268,0.6453654766082764,97.76203918457031,12.070389747619629,0.0,34.86891555786133,eager_bf16,0
256,17.178922653198242,3.825629949569702,0.18004648387432098,0.7975285053253174,98.51448059082031,12.858743667602539,0.0,39.0496826171875,eager_bf16,1
256,18.093801498413086,3.8248674869537354,0.19749051332473755,0.5941483974456787,99.95995330810547,13.723387718200684,0.0,28.01438331604004,eager_bf16,2
256,17.72852897644043,3.821263313293457,0.18129681050777435,0.735980749130249,95.66680145263672,10.441044807434082,0.0,32.06840515136719,eager_bf16,3
256,21.404863357543945,3.8115248680114746,0.180655375123024,0.5738925933837891,98.78005981445312,13.011311531066895,0.0,54.70189666748047,eager_bf16,4
256,18.701963424682617,3.839827060699463,0.1826772689819336,0.7237389087677002,99.0927963256836,12.37467098236084,0.0,50.16511917114258,eager_bf16,5
256,18.541015625,3.8331871032714844,0.16293865442276,0.46851611137390137,95.59925842285156,9.467785835266113,0.0,40.5621452331543,eager_bf16,6
256,18.70597267150879,3.8266592025756836,0.20035649836063385,0.7910506725311279,98.74630737304688,13.154677391052246,0.0,19.729467391967773,eager_bf16,7
256,17.66580581665039,3.8269503116607666,0.16493991017341614,0.6003806591033936,97.0623779296875,11.489729881286621,0.0,32.525211334228516,eager_bf16,8
256,17.614973068237305,3.835043430328369,0.1793476641178131,0.4933311939239502,96.21920776367188,9.479262351989746,0.0,13.349292755126953,eager_bf16,9
256,17.69569969177246,3.8335201740264893,0.18011589348316193,0.5891284942626953,98.80537414550781,13.83133602142334,0.0,26.882720947265625,eager_bf16,10
256,17.788963317871094,3.8206701278686523,0.1728476732969284,0.6449124813079834,102.07329559326172,14.857945442199707,0.0,32.68523406982422,eager_bf16,11
256,17.356891632080078,3.8163788318634033,0.16797003149986267,0.7038052082061768,101.29082489013672,15.035009384155273,0.0,9.460753440856934,eager_bf16,12
256,18.22509002685547,3.8494954109191895,0.18205417692661285,0.7137963771820068,102.390380859375,15.71493911743164,0.0,44.3978157043457,eager_bf16,13
256,18.094383239746094,3.8390979766845703,0.18605978786945343,0.6911754608154297,102.49124908447266,14.790770530700684,0.0,24.789798736572266,eager_bf16,14
256,17.00156593322754,3.8181183338165283,0.17087909579277039,0.614757776260376,101.6456527709961,15.39463996887207,0.0,36.35199737548828,eager_bf16,15
256,18.530855178833008,3.827221632003784,0.1815769523382187,0.911970853805542,96.37244415283203,9.575705528259277,0.0,39.89823913574219,eager_bf16,16
256,17.799428939819336,3.819923162460327,0.17785829305648804,0.7389473915100098,100.02179718017578,13.381078720092773,0.0,38.755592346191406,eager_bf16,17
256,17.81822395324707,3.809770107269287,0.17583386600017548,0.6444838047027588,99.58715057373047,14.805002212524414,0.0,55.59331512451172,eager_bf16,18
